GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "13740","Billings, MT (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",7486093,7302020,7621460,7805186,8232313,8328221,8689808,8938163,9072825,9209735,9748178,9767764,10776205,11602093,11707078,12240197
 "13780","Binghamton, NY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",9871394,10046474,10085700,10111883,10399452,10144037,10202688,10332734,10288388,10484260,10705656,11225973,11693669,12153025,11425195,11651529
 "13820","Birmingham-Hoover, AL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",50589227,49348265,49520388,49516944,51203211,50232727,51954173,54636982,54558507,57020036,60313921,61293869,63893368,68990357,66464690,66887002
 "13900","Bismarck, ND (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5331775,5444255,6007317,6496057,6810157,6963981,7444928,7681092,7460767,7753378,7926192,7873003,8379620,8831044,8915456,9074707
 "13980","Blacksburg-Christiansburg, VA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5906436,6007164,5754243,5809049,6056119,5824560,6048654,6309854,6602190,6701322,6695372,6825435,7177437,7406064,7228310,7677681
 "14010","Bloomington, IL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",7617210,7715868,7768723,8169434,8112190,8311242,8113757,8561293,8697948,8752854,8782381,8680875,9691457,9973942,9409904,9424706
 "14020","Bloomington, IN (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5785031,5651277,5768754,5923420,6134997,6062189,6212126,6567235,6752668,7144302,7318911,7440061,7901597,8288306,8098626,8117206
 "14100","Bloomsburg-Berwick, PA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",3383447,3393588,3520247,3645093,3660365,3636853,3710200,3759722,3799202,3867757,3948077,4066705,4363819,4553597,4336633,4335050
 "14260","Boise City, ID (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",24571910,23282132,24078785,24396573,25363963,26315322,27795667,29835864,31499928,32222548,34943503,36396448,40735528,45415905,45432175,46751434
 "14460","Boston-Cambridge-Newton, MA-NH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",263323248,264958830,275143198,280718345,287687884,290264581,296248428,315507593,313392303,328438309,336093530,348361467,355933575,381115162,361743100,369881492
 "14500","Boulder, CO (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",15752949,14743691,15746409,15866350,16404157,17177286,18127776,19529151,20091253,21218920,22741325,23787634,25570740,27518129,26992442,27286493
 "14540","Bowling Green, KY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5952943,5980734,5967205,6153180,6182429,6141223,6397745,6751423,6977592,7082182,7102710,7295165,7794926,8382538,8066419,8159122
 "14740","Bremerton-Silverdale-Port Orchard, WA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",11028706,11019022,11385881,11375931,11595833,11450639,11737983,12244552,12475343,12839973,13438301,14553301,15644585,16308576,15071647,15854915
 "14860","Bridgeport-Stamford-Norwalk, CT (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",85754394,85272739,92065567,90520294,88788851,81648682,84760119,87331733,88564708,91593987,98851727,99225094,95452915,101601603,98578440,104627904
 "15180","Brownsville-Harlingen, TX (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",11415769,11750845,12251032,12183875,12237560,12578276,12808534,13022332,13074448,13264103,13990677,14013633,15951382,16870372,15921586,16048407
 "15260","Brunswick, GA (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",4627239,4546565,4446451,4575783,4487871,4490968,4570569,4925338,5005771,5177688,5245008,5600423,5954154,6199533,5941061,6197309
 "15380","Buffalo-Cheektowaga, NY (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",48256800,48529854,50101350,50927715,51505655,50685199,52495794,52947005,53617807,55529068,56873264,59078739,64353369,64284757,61242321,62213117
 "15500","Burlington, NC (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5917417,5833650,5805202,5847871,5932589,5894894,6139595,6306591,6565322,6754381,7056305,7485893,8108257,8674487,8175369,8258041
 "15540","Burlington-South Burlington, VT (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",9942232,9707515,10066595,10592717,10657842,10676227,11384881,11340991,11584713,11587578,11944077,12117321,12633826,13171337,12661774,13630310
 "15680","California-Lexington Park, MD (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",5158367,5543410,5593790,5709496,5735262,5615714,5717214,5949831,6090600,6433542,6332942,6653102,6891460,7108337,6600487,6728111
 "15940","Canton-Massillon, OH (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",16663397,16356075,16479511,17385637,17512540,17515593,17909060,18635932,18545341,18914944,18991481,19268240,20978953,21727061,20888395,21218006
 "15980","Cape Coral-Fort Myers, FL (Metropolitan Statistical Area)", ,MARPI,1,"...","Real personal income (thousands of constant (2017) dollars) ","Thousands of constant 2017 dollars",28227800,28339245,27868813,29146955,29193441,29238709,31283246,33341849,34810022,37057119,38588580,41063740,43873297,44622028,42887824,44579145
