GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
 "16820","Charlottesville, VA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",88.873,87.677,90.975,93.343,93.421,96.476,96.957,97.333,98.562,99.900,100.208,99.134,102.877,109.534,113.254,118.796
 "16860","Chattanooga, TN-GA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.199,81.435,84.833,86.872,89.232,89.420,90.751,91.028,92.130,94.115,91.199,94.458,94.233,98.073,107.437,111.809
 "16940","Cheyenne, WY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.222,88.436,87.584,93.000,93.808,93.847,96.956,93.763,96.202,98.654,95.551,99.835,96.023,101.280,109.355,109.563
 "16980","Chicago-Naperville-Elgin, IL-IN-WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",93.868,94.545,95.832,99.117,99.313,99.832,100.179,99.781,101.967,105.167,106.218,106.260,109.275,114.876,122.719,123.572
 "17020","Chico, CA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",88.626,90.911,91.149,94.732,97.835,96.204,96.891,95.713,95.360,100.767,106.445,105.814,106.517,111.661,120.978,126.053
 "17140","Cincinnati, OH-KY-IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.531,85.774,85.749,86.507,88.307,89.816,90.201,89.289,91.956,93.822,96.212,98.247,98.242,102.635,108.655,113.385
 "17300","Clarksville, TN-KY (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.674,80.032,82.670,87.031,87.869,88.855,89.646,89.930,91.952,92.127,90.413,92.584,92.882,98.505,105.737,111.030
 "17420","Cleveland, TN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",78.360,76.989,78.956,80.464,84.372,86.331,86.667,85.679,87.031,85.188,90.016,89.754,90.655,95.615,103.588,109.497
 "17460","Cleveland-Elyria, OH (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",82.782,85.688,85.420,88.137,89.987,92.446,93.536,93.094,94.105,95.489,96.599,97.681,97.827,102.433,108.147,112.111
 "17660","Coeur d'Alene, ID (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",87.553,84.568,84.358,87.536,89.702,92.391,93.410,94.069,95.837,97.623,95.905,93.788,97.355,102.154,108.799,116.735
 "17780","College Station-Bryan, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",84.776,83.803,86.652,88.633,91.138,91.155,92.686,93.330,94.759,94.661,96.600,97.785,99.552,103.417,107.286,109.286
 "17820","Colorado Springs, CO (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",87.372,90.285,89.711,95.084,96.617,96.987,98.122,97.013,97.235,101.947,99.865,103.867,103.156,105.229,112.419,117.371
 "17860","Columbia, MO (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",83.438,83.170,84.262,85.372,88.369,88.664,90.265,89.086,89.691,91.091,93.512,95.659,95.340,97.530,101.970,107.574
 "17900","Columbia, SC (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",83.391,82.055,85.134,88.365,89.196,90.688,91.395,92.065,92.945,93.627,94.244,94.219,94.013,101.629,108.456,111.966
 "17980","Columbus, GA-AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",78.842,77.629,82.127,84.879,85.165,86.611,88.422,88.721,88.887,89.647,90.133,90.927,90.316,96.907,103.781,106.991
 "18020","Columbus, IN (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",74.896,76.573,81.964,82.637,85.543,85.073,87.834,85.321,86.475,87.425,95.877,97.110,95.661,100.050,104.830,108.818
 "18140","Columbus, OH (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.139,85.394,86.884,87.370,90.213,91.457,92.586,92.026,93.021,93.646,97.166,98.978,98.796,103.352,109.262,113.884
 "18580","Corpus Christi, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.759,82.487,86.683,88.241,90.298,93.088,93.789,93.559,95.726,96.785,95.862,98.328,99.377,103.080,108.486,110.016
 "18700","Corvallis, OR (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",88.651,88.960,87.794,89.319,91.324,92.763,95.931,96.102,97.229,98.937,105.384,106.601,107.465,111.068,123.149,128.152
 "18880","Crestview-Fort Walton Beach-Destin, FL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.394,83.803,86.863,90.050,92.572,92.634,94.514,94.591,95.098,95.561,98.165,99.212,99.297,105.535,113.696,118.069
 "19060","Cumberland, MD-WV (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.939,80.088,81.677,84.675,87.795,86.775,90.673,88.889,90.203,89.857,90.654,91.979,92.269,99.375,100.763,103.406
 "19100","Dallas-Fort Worth-Arlington, TX (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",90.216,90.253,91.731,93.013,95.242,96.700,97.273,96.350,96.259,99.471,103.118,107.041,109.396,113.331,120.264,124.458
 "19140","Dalton, GA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",79.543,75.691,80.766,81.111,83.624,84.117,86.411,86.238,86.080,85.439,90.611,90.708,88.405,98.883,104.921,108.774
 "19180","Danville, IL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",72.230,74.229,79.397,80.466,82.776,82.731,84.740,83.666,82.841,83.981,89.591,89.977,90.576,95.918,102.047,104.615
 "19300","Daphne-Fairhope-Foley, AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",84.905,84.058,87.452,86.655,90.605,90.185,91.368,90.951,93.184,95.652,93.342,97.942,94.955,100.313,105.946,114.137
 "19340","Davenport-Moline-Rock Island, IA-IL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",84.605,82.943,85.216,85.363,88.155,89.274,89.838,89.027,89.249,91.097,93.861,95.218,95.867,99.539,103.052,107.568
 "19430","Dayton-Kettering, OH (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",85.675,84.184,85.340,86.478,88.053,89.686,90.845,90.164,91.192,91.849,94.668,95.724,96.088,100.587,106.195,111.200
 "19460","Decatur, AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",80.045,75.723,80.338,83.997,83.386,86.880,84.750,87.772,87.664,88.956,89.035,87.312,91.184,93.897,101.502,108.558
 "19500","Decatur, IL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",81.221,81.665,80.994,85.034,87.972,85.901,87.739,86.547,87.508,85.950,91.628,92.678,92.387,97.514,101.416,104.350
 "19660","Deltona-Daytona Beach-Ormond Beach, FL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",87.904,85.901,86.966,90.893,92.186,92.990,94.793,95.499,96.543,98.232,99.070,99.118,101.170,106.577,114.718,118.975
 "19740","Denver-Aurora-Lakewood, CO (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",94.314,91.853,92.238,97.408,99.381,100.503,101.821,102.215,103.373,104.338,104.524,108.057,114.416,118.841,124.639,127.106
 "19780","Des Moines-West Des Moines, IA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",84.909,86.465,86.314,87.696,90.311,91.760,93.256,92.111,93.096,93.901,97.524,98.973,98.158,101.782,106.893,111.646
 "19820","Detroit-Warren-Dearborn, MI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",89.682,89.065,89.961,91.451,92.552,94.246,95.834,94.206,94.553,95.760,99.182,101.892,102.891,105.008,111.808,118.090
 "20020","Dothan, AL (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",77.332,76.114,79.335,81.691,83.698,85.279,85.546,84.899,86.737,86.353,86.696,88.800,90.556,93.792,98.990,106.415
 "20100","Dover, DE (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",86.235,87.156,89.081,91.166,91.981,93.582,95.721,94.773,98.548,96.740,96.847,98.551,98.232,104.456,110.388,110.432
 "20220","Dubuque, IA (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",83.390,82.463,83.121,84.852,86.837,88.613,90.158,88.925,89.737,91.492,92.360,93.097,93.929,96.047,100.290,107.305
 "20260","Duluth, MN-WI (Metropolitan Statistical Area)", ,MAIRPD,1,"...","Implicit regional price deflator ","Index",79.202,82.287,80.475,84.099,85.433,84.305,86.458,87.522,86.587,85.995,92.324,93.069,86.799,96.787,102.693,104.803
